w1,w2,w3,alpha,beta,pi0,regression_mae,full_model_mae,full_model_rmse,full_model_mape,volatility_mae,volatility_rmse,volatility_mape,sample_count,validation_count,price_rank,volatility_rank
0.24,0.74,0.02,1.228324210856687,3936.1134784794635,688.0268954996386,109.86771020901492,109.45619414823723,131.94012289575005,0.012765423796424811,109.45619414823723,131.94012289575005,0.8011206523441526,158,241,67,67
0.1,0.78,0.12,1.2131066420530408,4006.8404415133014,636.1640708049454,108.77943526615212,109.45728039795466,130.21500802394655,0.012806503833273938,109.45728039795466,130.21500802394655,0.8014221011741943,158,241,68,68
0.12,0.76,0.12,1.2144835758447188,4003.6001154303854,639.9660308642829,108.90445209534673,109.46710764988585,130.41651324126093,0.012803859358664429,109.46710764988585,130.41651324126093,0.8013231365349204,158,241,69,69
0.0,0.9,0.1,1.2069340041916012,4016.2148366073548,620.8702340972345,108.27527600162296,109.47376770912089,129.87721890232328,0.01281852980765594,109.47376770912089,129.87721890232328,0.8027564892947667,158,241,70,70
0.08,0.8,0.12,1.2116972004950648,4010.299557867451,632.2654592897966,108.68233684713607,109.4835044351225,130.07262691434687,0.012812994081670886,109.4835044351225,130.07262691434687,0.8018117904021625,158,241,71,71
0.2,0.72,0.08,1.222166397929077,3972.004561320865,664.9016172325796,109.59893522577495,109.52044902342722,131.4218185018499,0.012788601795844057,109.52044902342722,131.4218185018499,0.8017735917269063,158,241,72,72
0.14,0.74,0.12,1.2158355597248272,4000.525894310221,643.7028117275154,109.10350316108448,109.52994599865818,130.68500443125353,0.012807401541167161,109.52994599865818,130.68500443125353,0.8017000917577177,158,241,73,73
0.06,0.82,0.12,1.2102523099336562,4013.990648070514,628.2647651368911,108.60365286940812,109.53031098171279,129.98553889471637,0.012821661981209896,109.53031098171279,129.98553889471637,0.8023631562172145,158,241,74,74
0.18,0.72,0.1,1.2196775069133212,3984.773439820068,656.1261350645868,109.45764469489698,109.5447697907271,131.1859776813711,0.012798267091863786,109.5447697907271,131.1859776813711,0.8019806968985533,158,241,75,75
0.22,0.72,0.06,1.2246188492001848,3959.4547405694457,673.596948436526,109.78946348769881,109.56227023170592,131.729362711791,0.012787330531780968,109.56227023170592,131.729362711791,0.8018838329302967,158,241,76,76
0.26,0.74,0.0,1.230702559043041,3923.984696016637,696.5869179285237,110.14092702360598,109.56913093029974,132.41079608095586,0.01277330630771683,109.56913093029974,132.41079608095586,0.8018912508601783,158,241,77,77
0.04,0.84,0.12,1.2087721363249424,4017.9122745012073,624.1632310616255,108.53701067686913,109.58302564532487,129.95339145894843,0.01283085884591015,109.58302564532487,129.95339145894843,0.8029366112872887,158,241,78,78
0.24,0.72,0.04,1.2270412420005596,3947.083924539724,682.2346659264254,109.98760501259022,109.6080855046281,132.11032436568337,0.012786525118270385,109.6080855046281,132.11032436568337,0.8020195798965772,158,241,79,79
0.16,0.72,0.12,1.21714868807135,3997.7825207619535,647.2589034808361,109.3377206778988,109.62028143747128,131.0205081524135,0.012814689647642546,109.62028143747128,131.0205081524135,0.8023009518717216,158,241,80,80
0.02,0.86,0.12,1.2072522929873466,4022.1133355270417,619.9273794965552,108.47689577266932,109.63788581453869,129.97813978918745,0.012840229672346548,109.63788581453869,129.97813978918745,0.8035142391557947,158,241,81,81
0.1,0.76,0.14,1.2118384171024443,4017.5323302519555,630.6292967789595,108.94815312290584,109.69327387943854,130.46286137463895,0.012839351931430923,109.69327387943854,130.46286137463895,0.8028849134854994,158,241,82,82
0.12,0.74,0.14,1.2132116441216574,4014.316779853066,634.4141155390516,109.06768401078149,109.69802380135229,130.6659120082215,0.012836121716843635,109.69802380135229,130.6659120082215,0.8027281885646678,158,241,83,83
0.0,0.88,0.12,1.2056735733305277,4026.8255789142654,615.3973192729327,108.43339657535239,109.70118833159766,130.07265288643148,0.012850712554192338,109.70118833159766,130.07265288643148,0.8041580454304532,158,241,84,84
0.2,0.7,0.1,1.2208783988045597,3982.943214165415,659.1656539904443,109.7496090077279,109.7025676225569,131.64978593232516,0.012813386536867337,109.7025676225569,131.64978593232516,0.8029218271115197,158,241,85,85
0.26,0.72,0.02,1.2294225678870971,3934.9606529013936,690.7763992746964,110.26130166636473,109.70866805040951,132.5628851691802,0.012792964321214961,109.70866805040951,132.5628851691802,0.8027629384047107,158,241,86,86
0.08,0.78,0.14,1.21042973525272,4020.9801584575907,626.7417297345282,108.83631842801715,109.70907182480877,130.3151747375238,0.012844664466480969,109.70907182480877,130.3151747375238,0.8031846698740224,158,241,87,87
0.22,0.7,0.08,1.2233296703260244,3970.424954521075,667.828340582208,109.9344891853138,109.72982798201055,131.93906394216842,0.012810511935569844,109.72982798201055,131.93906394216842,0.8029748599561736,158,241,88,88
0.14,0.72,0.14,1.2145568313788229,4011.297520210274,638.1127844352131,109.23989468964557,109.74217351332123,130.93756937082426,0.012837452335354415,109.74217351332123,130.93756937082426,0.802912118774174,158,241,89,89
0.18,0.7,0.12,1.2183870583798666,3995.703181304367,650.4099999048817,109.62603252462851,109.7542446877131,131.4311866091474,0.012826619691267723,109.7542446877131,131.4311866091474,0.8032737857704272,158,241,90,90
0.06,0.8,0.14,1.2089857502130483,4024.6589334990904,622.7525970756774,108.75708049047775,109.75522161604094,130.22258443348392,0.01285324656818302,109.75522161604094,130.22258443348392,0.8037306590878533,158,241,91,91
